date,district,crop,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2,ETo_mm,generated_irrigated,real_soil_moisture_mm
2015-08-21,Meerut,Rice,27.98,6.64,2.34,16.74,5.465069681238266,0.0,23.081795489587694
2015-08-22,Meerut,Rice,27.99,13.49,1.87,20.28,5.626687219381572,0.0,25.94510827020612
2015-08-23,Meerut,Rice,27.67,30.72,1.82,20.03,5.55952427671505,0.0,46.10558399349107
2015-08-24,Meerut,Rice,27.63,4.24,2.52,22.55,5.659729955676551,0.0,39.685854037814515
2015-08-25,Meerut,Rice,27.78,0.0,2.71,24.26,5.74294910337355,0.0,28.942904934440968
2015-08-26,Meerut,Rice,27.78,0.18,2.36,22.43,5.639685456327018,1.0,50.0
2015-08-27,Meerut,Rice,28.43,8.61,1.49,22.74,5.717902281756899,0.0,47.8920977182431
2015-08-28,Meerut,Rice,28.59,0.39,1.77,20.28,5.600061098050437,0.0,37.68203662019266
2015-08-29,Meerut,Rice,28.76,2.03,1.87,23.18,5.744552519999294,0.0,28.967484100193367
2015-08-30,Meerut,Rice,28.45,0.0,2.35,22.19,5.640627868801462,1.0,50.0
2015-08-31,Meerut,Rice,27.51,3.0,2.68,23.21,5.556118535306292,0.0,42.44388146469371
2015-09-01,Meerut,Rice,27.4,0.07,2.89,23.93,5.558014256079151,0.0,31.955867208614563
2015-09-02,Meerut,Rice,27.19,0.15,2.57,21.66,5.407909479955442,0.0,21.69795772865912
2015-09-03,Meerut,Rice,27.33,3.1,1.99,21.59,5.402823861820039,1.0,50.0
2015-09-04,Meerut,Rice,27.01,0.08,2.08,22.78,5.401280422529335,0.0,39.678719577470666
2015-09-05,Meerut,Rice,26.74,0.0,2.45,24.05,5.408021386033677,0.0,29.270698191436992
2015-09-06,Meerut,Rice,27.24,0.0,2.42,23.64,5.430389582937245,1.0,50.0
2015-09-07,Meerut,Rice,27.66,0.0,2.35,23.47,5.4532584594393745,0.0,39.546741540560625
2015-09-08,Meerut,Rice,27.83,0.0,2.8,23.26,5.443659160347072,0.0,29.10308238021355
2015-09-09,Meerut,Rice,28.32,0.0,2.88,23.49,5.4923858678985455,1.0,50.0
2015-09-10,Meerut,Rice,27.94,0.0,2.28,23.5,5.426913836191021,0.0,39.57308616380898
2015-09-11,Meerut,Rice,28.1,0.0,1.81,22.71,5.387705527814024,0.0,29.18538063599496
2015-09-12,Meerut,Rice,29.49,0.02,1.08,19.5,5.370657101806924,1.0,50.0
2015-09-13,Meerut,Rice,30.01,0.01,0.87,19.93,5.4292685388830355,0.0,39.58073146111696
2015-09-14,Meerut,Rice,30.34,0.35,1.28,20.3,5.462913692028593,0.0,29.46781776908837
2015-09-15,Meerut,Rice,30.75,0.0,1.09,20.16,5.479336787414561,1.0,50.0
2015-09-16,Meerut,Rice,30.32,1.6,0.78,18.44,5.320360734842939,0.0,41.27963926515706
2015-09-17,Meerut,Rice,30.81,0.0,0.67,17.71,5.313293562464817,0.0,30.966345702692244
2015-09-18,Meerut,Rice,29.21,8.28,1.35,15.68,5.012424369962391,0.0,29.233921332729857
2015-09-19,Meerut,Rice,29.03,6.89,1.56,17.84,5.079776395969326,0.0,26.04414493676053
2015-09-20,Meerut,Rice,30.02,20.18,0.85,18.79,5.2119445936388615,0.0,36.01220034312167
2015-09-21,Meerut,Rice,30.22,2.41,0.72,18.68,5.204339676192659,0.0,28.217860666929013
2015-09-22,Meerut,Rice,29.53,6.28,2.04,19.63,5.153217133633895,0.0,24.34464353329512
2015-09-23,Meerut,Rice,27.08,0.57,2.66,18.55,4.812892848193494,1.0,50.0
2015-09-24,Meerut,Rice,26.23,0.0,2.77,21.89,4.852261423662829,0.0,40.14773857633717
2015-09-25,Meerut,Rice,26.15,0.0,2.03,21.65,4.810128096593583,0.0,30.33761047974359
2015-09-26,Meerut,Rice,27.55,0.03,1.61,20.95,4.907421612655262,0.0,20.460188867088327
2015-09-27,Meerut,Rice,27.94,0.02,1.49,19.8,4.871601787175042,1.0,50.0
2015-09-28,Meerut,Rice,27.14,0.01,1.77,20.87,4.812781334983353,0.0,40.19721866501664
2015-09-29,Meerut,Rice,26.61,0.0,2.06,21.12,4.744235803423058,0.0,30.452982861593583
2015-09-30,Meerut,Rice,26.47,0.0,2.51,21.58,4.726857845230735,0.0,20.726125016362847
2015-10-01,Meerut,Rice,26.65,0.0,1.87,21.19,4.705014497045496,1.0,50.0
2015-10-02,Meerut,Rice,26.52,0.0,1.86,21.62,4.687251396373593,0.0,40.3127486036264
2015-10-03,Meerut,Rice,27.27,0.0,1.77,21.2,4.723468832787453,0.0,30.58927977083895
2015-10-04,Meerut,Rice,27.48,0.0,1.0,20.98,4.711323846072781,0.0,20.87795592476617
2015-10-05,Meerut,Rice,28.61,0.0,0.98,20.45,4.7791594145115885,1.0,50.0
2015-10-06,Meerut,Rice,27.61,0.0,1.56,19.25,4.596068454665055,0.0,40.40393154533494
2015-10-07,Meerut,Rice,27.31,0.0,1.82,18.31,4.497795359324253,0.0,30.90613618601069
2015-10-08,Meerut,Rice,27.32,0.0,2.02,18.93,4.503942475677087,0.0,21.402193710333606
2015-10-09,Meerut,Rice,27.87,0.0,2.04,20.38,4.6025350487319034,1.0,50.0
2015-10-10,Meerut,Rice,28.04,0.0,1.81,20.84,4.616657776889553,0.0,40.383342223110446
2015-10-11,Meerut,Rice,28.64,0.0,1.46,20.15,4.619866890054044,0.0,30.763475333056405
2015-10-12,Meerut,Rice,28.76,0.0,0.99,19.24,4.563829555691455,0.0,21.19964577736495
2015-10-13,Meerut,Rice,27.93,2.11,1.14,16.73,4.339123500623037,1.0,50.0
2015-10-14,Meerut,Rice,26.69,1.96,1.29,14.95,4.114053659290402,0.0,42.8459463407096
2015-10-15,Meerut,Rice,26.62,0.33,0.97,15.7,4.119981397892489,0.0,34.05596494281711
2015-10-16,Meerut,Rice,27.12,0.01,1.26,16.55,4.18329179587422,0.0,24.882673146942892
2015-10-17,Meerut,Rice,26.76,0.05,1.41,16.17,4.10880724149773,1.0,50.0
2015-10-18,Meerut,Rice,27.85,0.0,1.01,15.73,4.164515945967604,0.0,40.83548405403239
2015-10-19,Meerut,Rice,28.21,0.0,1.27,15.71,4.172722116165355,0.0,31.66276193786704
2015-10-20,Meerut,Rice,27.56,0.0,1.64,15.75,4.092470881063122,0.0,22.570291056803917
2015-10-21,Meerut,Rice,24.94,0.14,1.68,15.54,3.82486063131806,1.0,50.0
2015-10-22,Meerut,Rice,23.23,0.0,1.88,16.67,3.6996486682973266,0.0,41.30035133170267
2015-10-23,Meerut,Rice,23.24,0.0,1.98,18.11,3.7407784874986887,0.0,32.559572844203984
2015-10-24,Meerut,Rice,25.33,0.0,1.15,16.88,3.855038993042394,0.0,23.70453385116159
2015-10-25,Meerut,Rice,25.18,0.0,1.36,16.17,3.788557303052079,1.0,50.0
2015-10-26,Meerut,Rice,24.2,0.2,1.28,14.43,3.6045710874480204,0.0,41.59542891255198
2015-10-27,Meerut,Rice,22.93,1.04,1.69,14.15,3.4636348572791213,0.0,34.171794055272855
2015-10-28,Meerut,Rice,18.48,2.46,1.48,10.66,2.9298310577368047,0.0,28.70196299753605
2015-10-29,Meerut,Rice,20.86,0.0,0.95,14.96,3.2836792345228676,0.0,20.418283763013182
2015-10-30,Meerut,Rice,21.2,0.87,1.44,15.81,3.3287701433709587,1.0,50.0
2015-10-31,Meerut,Rice,22.22,0.0,1.3,14.72,3.3514154506863147,0.0,41.64858454931368
2015-11-01,Meerut,Wheat,22.68,0.0,0.86,14.98,3.3822604744722855,0.0,208.65766127890655
2015-11-02,Meerut,Wheat,22.88,0.0,1.1,14.62,3.3649888315826173,0.0,205.29267244732392
2015-11-03,Meerut,Wheat,23.27,0.0,1.31,12.39,3.281086597842899,0.0,202.01158584948104
2015-11-04,Meerut,Wheat,24.02,0.0,0.9,13.31,3.3638079779131287,0.0,198.6477778715679
2015-11-05,Meerut,Wheat,24.62,1.12,0.94,8.3,3.1588279807798134,0.0,196.6089498907881
2015-11-06,Meerut,Wheat,23.38,0.0,1.29,13.07,3.265997609501646,0.0,193.34295228128644
2015-11-07,Meerut,Wheat,21.93,0.0,1.08,11.81,3.0802512794872303,0.0,190.2627010017992
2015-11-08,Meerut,Wheat,21.98,0.04,0.98,11.03,3.033726934778814,0.0,187.26897406702037
2015-11-09,Meerut,Wheat,23.25,0.0,1.16,11.77,3.1469092472485367,0.0,184.12206481977182
2015-11-10,Meerut,Wheat,22.86,0.0,1.5,10.89,3.0616635185286802,0.0,181.06040130124313
2015-11-11,Meerut,Wheat,21.87,0.0,2.96,12.56,3.043196877427543,0.0,178.0172044238156
2015-11-12,Meerut,Wheat,21.34,0.0,2.56,14.1,3.051062930594951,1.0,225.0
2015-11-13,Meerut,Wheat,22.22,0.0,2.71,12.42,3.0332752649495807,0.0,221.9667247350504
2015-11-14,Meerut,Wheat,22.9,0.0,2.47,11.66,3.0364163274730545,0.0,218.93030840757734
2015-11-15,Meerut,Wheat,22.85,0.0,1.59,12.18,3.0406162593613377,0.0,215.889692148216
2015-11-16,Meerut,Wheat,21.47,0.01,2.29,12.18,2.9234021525268705,0.0,212.97628999568911
2015-11-17,Meerut,Wheat,19.13,0.0,2.3,15.61,2.868548632260199,0.0,210.10774136342891
2015-11-18,Meerut,Wheat,18.45,0.0,1.89,15.62,2.803659448849755,0.0,207.30408191457917
2015-11-19,Meerut,Wheat,18.59,0.0,1.4,13.67,2.729190539874869,0.0,204.5748913747043
2015-11-20,Meerut,Wheat,19.31,0.0,1.2,13.15,2.750984422543933,0.0,201.82390695216037
2015-11-21,Meerut,Wheat,19.57,0.0,1.26,12.86,2.7471317184116035,0.0,199.07677523374878
2015-11-22,Meerut,Wheat,19.4,0.0,1.58,11.93,2.6866285975233497,0.0,196.39014663622544
2015-11-23,Meerut,Wheat,19.07,0.0,1.42,11.42,2.6318180112873626,0.0,193.7583286249381
2015-11-24,Meerut,Wheat,19.21,0.0,2.15,12.03,2.6554308035803285,0.0,191.10289782135777
2015-11-25,Meerut,Wheat,19.77,0.0,2.94,12.58,2.707156907604198,0.0,188.39574091375357
2015-11-26,Meerut,Wheat,20.46,0.27,1.32,10.23,2.6502518642824495,0.0,186.01548904947114
2015-11-27,Meerut,Wheat,21.02,0.26,1.11,9.77,2.659614524699501,0.0,183.61587452477164
2015-11-28,Meerut,Wheat,20.33,0.04,2.0,8.17,2.5351215210495175,0.0,181.12075300372211
2015-11-29,Meerut,Wheat,19.21,0.0,1.26,9.37,2.501616685401836,0.0,178.61913631832027
2015-11-30,Meerut,Wheat,19.95,0.0,1.25,10.02,2.5701582682591075,1.0,225.0
2015-12-01,Meerut,Wheat,19.85,0.0,1.55,8.47,2.490742953806032,0.0,222.50925704619397
2015-12-02,Meerut,Wheat,18.14,0.47,1.76,7.87,2.346064297217414,0.0,220.63319274897654
2015-12-03,Meerut,Wheat,18.25,0.0,2.76,10.57,2.4539610792263344,0.0,218.1792316697502
2015-12-04,Meerut,Wheat,17.54,0.0,2.31,13.06,2.49247471830856,0.0,215.68675695144165
2015-12-05,Meerut,Wheat,18.22,0.0,1.38,13.5,2.5506079144019975,0.0,213.13614903703964
2015-12-06,Meerut,Wheat,18.42,0.0,0.92,11.42,2.4798530224485114,0.0,210.65629601459113
2015-12-07,Meerut,Wheat,19.29,0.0,0.96,11.11,2.521540373637706,0.0,208.13475564095341
2015-12-08,Meerut,Wheat,19.29,0.0,1.05,12.02,2.552193256336737,0.0,205.58256238461666
2015-12-09,Meerut,Wheat,17.83,0.0,1.49,7.83,2.284318849405582,0.0,203.29824353521107
2015-12-10,Meerut,Wheat,18.75,0.0,1.57,10.06,2.429306133347289,0.0,200.86893740186377
2015-12-11,Meerut,Wheat,17.92,0.4,1.6,8.26,2.2993969162836345,0.0,198.96954048558015
2015-12-12,Meerut,Wheat,15.19,0.01,2.25,7.62,2.096742110446535,0.0,196.8827983751336
2015-12-13,Meerut,Wheat,13.82,0.0,1.9,12.24,2.166134848069848,0.0,194.71666352706376
2015-12-14,Meerut,Wheat,13.26,0.0,2.57,12.93,2.147839014469983,0.0,192.56882451259378
2015-12-15,Meerut,Wheat,12.77,0.0,2.43,13.08,2.1167886814647954,0.0,190.452035831129
2015-12-16,Meerut,Wheat,15.04,0.0,0.94,12.85,2.2644483380994664,0.0,188.18758749302953
2015-12-17,Meerut,Wheat,14.33,0.0,1.14,10.56,2.136409255929407,0.0,186.05117823710012
2015-12-18,Meerut,Wheat,12.66,0.0,2.44,10.97,2.0378981934247795,0.0,184.01328004367534
2015-12-19,Meerut,Wheat,13.34,0.0,1.96,12.29,2.1263575413769966,0.0,181.88692250229835
2015-12-20,Meerut,Wheat,13.44,0.0,1.17,10.81,2.0840117419285114,0.0,179.80291076036983
2015-12-21,Meerut,Wheat,12.57,0.0,1.44,10.27,2.008482264248886,1.0,225.0
2015-12-22,Meerut,Wheat,13.02,0.0,1.17,8.83,1.990181425863411,0.0,223.0098185741366
2015-12-23,Meerut,Wheat,11.99,0.0,1.75,8.66,1.918883748983169,0.0,221.09093482515343
2015-12-24,Meerut,Wheat,11.99,0.0,2.91,11.3,2.005554421047892,0.0,219.08538040410554
2015-12-25,Meerut,Wheat,10.86,0.0,2.3,13.59,1.9995623137476775,0.0,217.08581809035786
2015-12-26,Meerut,Wheat,14.13,0.0,2.84,13.04,2.211582177775316,0.0,214.87423591258255
2015-12-27,Meerut,Wheat,15.84,0.0,2.55,11.92,2.29312219785196,0.0,212.58111371473058
2015-12-28,Meerut,Wheat,17.32,0.0,2.9,12.3,2.4110258264234843,0.0,210.17008788830708
2015-12-29,Meerut,Wheat,17.02,0.0,2.95,12.76,2.4105257754202047,0.0,207.75956211288687
2015-12-30,Meerut,Wheat,16.0,0.0,1.68,13.21,2.3593491424574706,0.0,205.4002129704294
2015-12-31,Meerut,Wheat,15.15,0.0,1.56,11.32,2.2385296359809423,0.0,203.16168333444847
2016-01-01,Meerut,Wheat,15.59,0.0,1.56,12.91,2.328656676806427,0.0,200.83302665764205
2016-01-02,Meerut,Wheat,15.05,0.0,1.74,10.55,2.2134574370634836,0.0,198.61956922057857
2016-01-03,Meerut,Wheat,14.97,0.0,2.17,12.19,2.270326949603192,0.0,196.34924227097537
2016-01-04,Meerut,Wheat,16.37,0.0,0.82,9.81,2.285605430884431,0.0,194.06363684009094
2016-01-05,Meerut,Wheat,19.67,0.0,0.93,11.48,2.580362192017346,0.0,191.4832746480736
2016-01-06,Meerut,Wheat,18.54,0.0,1.21,10.11,2.4555789998331328,0.0,189.02769564824047
2016-01-07,Meerut,Wheat,18.5,0.0,1.02,9.83,2.4488104742121664,0.0,186.5788851740283
2016-01-08,Meerut,Wheat,17.55,0.0,2.55,8.19,2.3275581656239415,0.0,184.25132700840436
2016-01-09,Meerut,Wheat,15.06,0.0,3.24,13.81,2.369566659813794,0.0,181.88176034859057
2016-01-10,Meerut,Wheat,15.58,0.0,1.62,13.62,2.408120831629127,0.0,179.47363951696144
2016-01-11,Meerut,Wheat,17.05,0.0,0.92,13.47,2.5170546433111194,1.0,225.0
2016-01-12,Meerut,Wheat,17.07,0.0,1.37,13.12,2.514447190522639,0.0,222.48555280947735
2016-01-13,Meerut,Wheat,15.69,0.0,1.39,9.4,2.289615210648809,0.0,220.19593759882855
2016-01-14,Meerut,Wheat,14.18,0.0,1.4,6.68,2.096305778172568,0.0,218.099631820656
2016-01-15,Meerut,Wheat,13.26,0.0,1.73,5.1,2.038172934104902,0.0,216.0614588865511
2016-01-16,Meerut,Wheat,13.1,0.0,2.39,9.35,2.136334033054142,0.0,213.92512485349695
2016-01-17,Meerut,Wheat,13.32,0.0,1.03,8.43,2.1286616626007313,0.0,211.79646319089622
2016-01-18,Meerut,Wheat,13.37,0.0,1.31,9.23,2.1694866506673556,0.0,209.62697654022887
2016-01-19,Meerut,Wheat,13.08,0.0,1.38,6.39,2.0678239511902543,0.0,207.5591525890386
2016-01-20,Meerut,Wheat,11.51,0.0,1.75,6.74,1.9755457946539805,0.0,205.58360679438462
2016-01-21,Meerut,Wheat,11.43,0.0,2.16,10.94,2.1177870225702153,0.0,203.4658197718144
2016-01-22,Meerut,Wheat,12.66,0.0,1.36,11.66,2.2410599358037717,0.0,201.22475983601063
2016-01-23,Meerut,Wheat,13.67,0.0,1.31,14.03,2.405486883411105,0.0,198.81927295259953
2016-01-24,Meerut,Wheat,12.2,0.0,1.52,10.48,2.1900142136480674,0.0,196.62925873895148
2016-01-25,Meerut,Wheat,11.43,0.0,1.59,11.13,2.165314730002326,0.0,194.46394400894914
2016-01-26,Meerut,Wheat,15.35,0.0,0.85,10.09,2.4303068550381064,0.0,192.03363715391103
2016-01-27,Meerut,Wheat,15.61,0.0,1.19,12.14,2.5368936847959707,0.0,189.49674346911505
2016-01-28,Meerut,Wheat,16.0,0.0,2.08,12.12,2.579064719032421,0.0,186.91767875008262
2016-01-29,Meerut,Wheat,18.58,0.02,1.01,10.79,2.7378671189426638,0.0,184.19981163113997
2016-01-30,Meerut,Wheat,19.74,0.14,1.09,12.73,2.919411987538955,0.0,181.420399643601
2016-01-31,Meerut,Wheat,17.78,0.0,2.36,8.27,2.6063169200560345,0.0,178.81408272354497
2016-02-01,Meerut,Wheat,15.0,0.0,2.09,14.25,2.631250836248545,1.0,225.0
2016-02-02,Meerut,Wheat,13.43,0.0,1.89,16.66,2.5967721293320456,0.0,222.40322787066796
2016-02-03,Meerut,Wheat,14.03,0.0,2.69,16.7,2.662043445142769,0.0,219.7411844255252
2016-02-04,Meerut,Wheat,14.57,0.0,2.06,16.9,2.728351934549255,0.0,217.01283249097594
2016-02-05,Meerut,Wheat,15.41,0.0,1.65,16.27,2.7928291028544407,0.0,214.22000338812148
2016-02-06,Meerut,Wheat,17.06,0.0,1.48,15.1,2.90530742425952,0.0,211.31469596386196
2016-02-07,Meerut,Wheat,15.76,2.56,1.65,9.67,2.6147906902691527,0.0,211.2599052735928
2016-02-08,Meerut,Wheat,15.56,0.01,1.47,14.75,2.7992517639481185,0.0,208.47065350964468
2016-02-09,Meerut,Wheat,16.27,0.0,1.72,15.8,2.9125195699052173,0.0,205.55813393973946
2016-02-10,Meerut,Wheat,17.26,0.0,1.3,14.96,2.9832144508636507,0.0,202.57491948887582
2016-02-11,Meerut,Wheat,16.69,0.0,2.24,15.12,2.9573027917430035,0.0,199.61761669713283
2016-02-12,Meerut,Wheat,15.66,0.0,1.51,15.43,2.896338161961759,0.0,196.72127853517108
2016-02-13,Meerut,Wheat,16.81,0.0,1.34,13.17,2.929688489895286,0.0,193.7915900452758
2016-02-14,Meerut,Wheat,15.81,0.33,1.74,15.97,2.9618737532231667,0.0,191.15971629205265
2016-02-15,Meerut,Wheat,14.73,0.0,1.63,13.43,2.7952799523600462,0.0,188.36443633969262
2016-02-16,Meerut,Wheat,15.75,0.0,1.69,15.17,2.9623556839981235,0.0,185.4020806556945
2016-02-17,Meerut,Wheat,18.86,0.07,1.6,13.18,3.1774551787060252,0.0,182.29462547698847
2016-02-18,Meerut,Wheat,22.02,0.2,1.99,6.9,3.2431513654130426,0.0,179.25147411157542
2016-02-19,Meerut,Wheat,23.43,0.02,1.25,12.07,3.5657810567810055,1.0,225.0
2016-02-20,Meerut,Wheat,22.43,2.93,1.66,12.07,3.500102556288537,0.0,224.42989744371147
2016-02-21,Meerut,Wheat,20.04,0.0,3.64,19.39,3.6052605500527646,0.0,220.8246368936587
2016-02-22,Meerut,Wheat,19.34,0.0,3.56,20.69,3.607129587881442,0.0,217.21750730577725
2016-02-23,Meerut,Wheat,19.09,0.0,2.1,20.64,3.6007704562558023,0.0,213.61673684952143
2016-02-24,Meerut,Wheat,21.14,0.0,1.14,20.1,3.8005688961882083,0.0,209.81616795333323
2016-02-25,Meerut,Wheat,21.67,0.0,0.99,19.73,3.8587138005762496,0.0,205.95745415275698
2016-02-26,Meerut,Wheat,21.84,0.0,1.38,17.8,3.8178950600655215,0.0,202.13955909269146
2016-02-27,Meerut,Wheat,21.66,0.0,1.02,17.15,3.7949548589604696,0.0,198.344604233731
2016-02-28,Meerut,Wheat,22.66,0.0,0.73,16.38,3.880008111731763,0.0,194.46459612199922
2016-02-29,Meerut,Wheat,22.83,0.0,0.9,16.64,3.9293457490824615,0.0,190.53525037291675
2016-03-01,Meerut,Wheat,22.83,0.0,1.41,17.15,3.973111308051717,0.0,186.56213906486502
2016-03-02,Meerut,Wheat,24.37,0.0,1.36,17.61,4.166855368762144,0.0,182.39528369610287
2016-03-03,Meerut,Wheat,24.5,0.0,2.07,17.54,4.199416509330816,0.0,178.19586718677206
2016-03-04,Meerut,Wheat,25.03,0.0,2.05,18.26,4.3074885084411845,1.0,225.0
2016-03-05,Meerut,Wheat,24.42,1.17,1.76,15.2,4.131498029795582,0.0,222.0385019702044
2016-03-06,Meerut,Wheat,24.63,0.39,1.84,15.56,4.191258096810543,0.0,218.23724387339385
2016-03-07,Meerut,Wheat,23.21,0.33,1.73,18.66,4.207920656907415,0.0,214.35932321648644
2016-03-08,Meerut,Wheat,23.07,0.0,2.19,17.92,4.1837517310072005,0.0,210.17557148547925
2016-03-09,Meerut,Wheat,22.49,0.0,1.94,20.56,4.2567032737762975,0.0,205.91886821170294
2016-03-10,Meerut,Wheat,24.64,0.0,2.24,20.12,4.487364002496541,0.0,201.4315042092064
2016-03-11,Meerut,Wheat,26.4,3.29,1.81,15.41,4.4764318607023705,0.0,200.245072348504
2016-03-12,Meerut,Wheat,25.35,16.54,2.61,18.34,4.528147724013732,0.0,212.25692462449027
2016-03-13,Meerut,Wheat,22.54,0.78,2.18,20.21,4.333450072239242,0.0,208.70347455225104
2016-03-14,Meerut,Wheat,22.47,1.07,1.15,16.68,4.197051291015963,0.0,205.57642326123508
2016-03-15,Meerut,Wheat,20.72,0.0,2.11,20.01,4.17043332665522,0.0,201.40598993457985
2016-03-16,Meerut,Wheat,21.12,0.0,3.01,22.06,4.316371083435342,0.0,197.0896188511445
2016-03-17,Meerut,Wheat,23.13,0.75,1.63,17.61,4.3702078202452945,0.0,193.4694110308992
2016-03-18,Meerut,Wheat,25.91,0.1,2.05,18.7,4.7400816135265345,0.0,188.82932941737266
2016-03-19,Meerut,Wheat,27.07,0.65,0.85,17.58,4.8352469663786515,0.0,184.644082450994
2016-03-20,Meerut,Wheat,26.54,0.56,1.34,21.56,4.986041408601167,0.0,180.21804104239283
2016-03-21,Meerut,Wheat,23.59,0.01,4.29,23.33,4.750296759633277,0.0,175.47774428275955
2016-03-22,Meerut,Wheat,22.5,0.0,4.39,25.92,4.75051959082818,1.0,225.0
2016-03-23,Meerut,Wheat,23.43,0.0,2.62,25.05,4.8449773072993825,0.0,220.1550226927006
2016-03-24,Meerut,Wheat,26.35,0.0,1.22,23.33,5.133158597266292,0.0,215.02186409543432
2016-03-25,Meerut,Wheat,27.29,0.0,0.95,22.08,5.206680553225681,0.0,209.81518354220864
2016-03-26,Meerut,Wheat,25.02,0.0,2.33,14.19,4.602905824592268,0.0,205.2122777176164
2016-03-27,Meerut,Wheat,24.82,0.01,1.97,22.11,4.963836240790484,0.0,200.2584414768259
2016-03-28,Meerut,Wheat,24.58,0.0,2.0,24.63,5.065336921524963,0.0,195.19310455530095
2016-03-29,Meerut,Wheat,26.06,0.0,2.16,23.4,5.207929566657548,0.0,189.9851749886434
2016-03-30,Meerut,Wheat,27.69,0.0,1.79,20.75,5.297548431276113,0.0,184.68762655736728
2016-03-31,Meerut,Wheat,29.18,0.0,1.53,23.06,5.605423941089189,0.0,179.0822026162781
2016-04-01,Meerut,Wheat,29.86,0.0,2.75,23.72,5.740517596340465,1.0,225.0
2016-04-02,Meerut,Wheat,31.58,0.0,1.99,22.38,5.901585940631839,0.0,219.09841405936817
2016-04-03,Meerut,Wheat,32.96,0.0,1.51,19.9,5.9567679480218745,0.0,213.1416461113463
2016-04-04,Meerut,Wheat,30.97,0.0,1.72,21.35,5.819049177015334,0.0,207.32259693433096
2016-04-05,Meerut,Wheat,30.17,0.0,3.07,20.2,5.685983555581094,0.0,201.63661337874987
2016-04-06,Meerut,Wheat,29.55,0.14,2.13,21.66,5.705386972943193,0.0,196.07122640580667
2016-04-07,Meerut,Wheat,30.14,0.0,2.17,24.27,5.926241841089348,0.0,190.14498456471733
2016-04-08,Meerut,Wheat,28.43,0.15,1.6,25.69,5.800965967432407,0.0,184.49401859728493
2016-04-09,Meerut,Wheat,30.12,0.0,2.2,25.49,6.022860676898143,0.0,178.4711579203868
2016-04-10,Meerut,Wheat,30.26,0.0,2.75,19.13,5.740186617684418,1.0,225.0
2016-04-11,Meerut,Wheat,29.38,0.0,3.68,24.91,5.939531191783414,0.0,219.0604688082166
2016-04-12,Meerut,Wheat,28.99,0.0,4.16,26.88,6.002297789626282,0.0,213.05817101859031
2016-04-13,Meerut,Wheat,30.3,0.0,4.33,27.42,6.21495690874157,0.0,206.84321410984876
2016-04-14,Meerut,Wheat,31.61,0.0,3.38,26.35,6.349474354907302,0.0,200.49373975494146
2016-04-15,Meerut,Wheat,33.03,0.0,2.84,23.72,6.4136369305071295,0.0,194.08010282443433
2016-04-16,Meerut,Wheat,34.0,0.0,2.73,24.65,6.604537315534908,0.0,187.47556550889942
2016-04-17,Meerut,Wheat,34.54,0.0,1.8,20.86,6.484391015611625,0.0,180.9911744932878
2016-04-18,Meerut,Wheat,34.18,0.01,2.25,22.58,6.552216482187813,0.0,174.44895801109996
2016-04-19,Meerut,Wheat,33.89,0.19,1.6,20.02,6.392918279452706,1.0,225.0
2016-04-20,Meerut,Wheat,33.9,0.0,3.61,24.93,6.678137779709772,0.0,218.32186222029023
2016-04-21,Meerut,Wheat,32.98,0.0,4.57,26.93,6.679850755492294,0.0,211.64201146479795
2016-04-22,Meerut,Wheat,33.98,0.0,2.53,24.94,6.722703748461758,0.0,204.9193077163362
2016-04-23,Meerut,Wheat,30.84,0.37,3.08,27.63,6.463965621690925,0.0,198.82534209464526
2016-04-24,Meerut,Wheat,30.35,0.0,2.81,28.15,6.43905150309635,0.0,192.3862905915489
2016-04-25,Meerut,Wheat,31.15,0.0,2.8,26.96,6.501934231450081,0.0,185.88435636009882
2016-04-26,Meerut,Wheat,32.29,0.0,1.77,23.73,6.501489616330653,0.0,179.38286674376818
2016-04-27,Meerut,Wheat,32.85,0.0,2.12,21.55,6.472429973869031,1.0,225.0
2016-04-28,Meerut,Wheat,32.95,0.0,2.97,24.9,6.677764526113538,0.0,218.32223547388645
2016-04-29,Meerut,Wheat,33.17,0.0,2.52,25.23,6.738126138982204,0.0,211.58410933490424
2016-04-30,Meerut,Wheat,32.56,0.0,2.13,25.72,6.696461677832192,0.0,204.88764765707205
2016-05-01,Meerut,None,33.88,0.0,2.73,27.54,6.981738412667766,0.0,0.0
2016-05-02,Meerut,None,35.44,0.0,2.15,26.42,7.145286471947603,0.0,0.0
2016-05-03,Meerut,None,34.83,0.59,2.15,17.7,6.589161140620356,0.0,0.0
2016-05-04,Meerut,None,33.55,6.05,2.66,20.31,6.58717697203402,0.0,0.0
2016-05-05,Meerut,None,32.46,4.48,2.03,21.8,6.53930145426516,0.0,0.0
2016-05-06,Meerut,None,31.09,0.53,1.98,20.16,6.286237798600548,0.0,0.0
2016-05-07,Meerut,None,31.63,0.01,1.75,22.41,6.485568559825563,0.0,0.0
2016-05-08,Meerut,None,33.03,0.0,1.8,23.16,6.7205136649364805,0.0,0.0
2016-05-09,Meerut,None,34.46,0.02,2.1,19.7,6.727181696023717,0.0,0.0
2016-05-10,Meerut,None,34.69,0.13,1.74,22.84,6.943920883829562,0.0,0.0
2016-05-11,Meerut,None,34.15,2.6,1.48,24.03,6.947802139850389,0.0,0.0
2016-05-12,Meerut,None,34.67,0.0,1.75,25.21,7.091986001120122,0.0,0.0
